label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125
Q,0.0,0.0,0.0,0.011299542151391506,0.2846039831638336,-0.6059869527816772,0.18210171163082123,0.45635002851486206,-0.9313626885414124,0.4438033103942871,0.7172210216522217,-1.125607967376709,0.7350204586982727,0.9351344108581543,-1.2780323028564453,0.322439581155777,-0.7056999802589417,-0.8411262631416321,0.6755804419517517,-0.45287054777145386,-1.1649136543273926,0.8827441334724426,0.008656772784888744,-1.304660439491272,1.0303547382354736,0.35510167479515076,-1.3507786989212036,0.4333859980106354,-0.679558277130127,-0.5919266939163208,0.6842894554138184,-0.17416587471961975,-0.8915348649024963,0.4962092936038971,0.14070802927017212,-0.8788869976997375,0.34122809767723083,0.05306105688214302,-0.8116843700408936,0.5382184386253357,-0.5463204383850098,-0.38601216673851013,0.7097065448760986,-0.06125159561634064,-0.6423305869102478,0.49570566415786743,0.21031266450881958,-0.5706279873847961,0.36693862080574036,0.09841375052928925,-0.46237513422966003,0.626946210861206,-0.43366071581840515,-0.22514262795448303,0.7297015190124512,-0.010910017415881157,-0.3680107295513153,0.5787954330444336,0.16168348491191864,-0.3324032425880432,0.4758448600769043,0.08321043848991394,-0.26523512601852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.008138407953083515,0.27387839555740356,-0.6160848736763,0.18979056179523468,0.45322880148887634,-0.9324020147323608,0.4553828239440918,0.7151442170143127,-1.1119235754013062,0.7450489401817322,0.9502060413360596,-1.2468432188034058,0.31582245230674744,-0.7296644449234009,-0.8420377373695374,0.6729221343994141,-0.4753541946411133,-1.1717700958251953,0.8775883913040161,0.0022141889203339815,-1.3179343938827515,1.0249637365341187,0.36310136318206787,-1.3675611019134521,0.4276482164859772,-0.6899369359016418,-0.5840410590171814,0.6872400641441345,-0.19629289209842682,-0.8923791646957397,0.4939506947994232,0.12075582891702652,-0.8860750794410706,0.3293174207210541,0.02180972695350647,-0.8213468790054321,0.5373003482818604,-0.5515097975730896,-0.371061235666275,0.7122185826301575,-0.09044735133647919,-0.6353829503059387,0.4966055452823639,0.18954606354236603,-0.5674200057983398,0.3617863953113556,0.07109575718641281,-0.4584228992462158,0.6276851296424866,-0.43676817417144775,-0.20417305827140808,0.7303226590156555,-0.0369323305785656,-0.3541398048400879,0.577271580696106,0.13464269042015076,-0.3244022727012634,0.465780109167099,0.0466126948595047,-0.2594444155693054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.009702415205538273,0.2999027669429779,-0.6270479559898376,0.18643680214881897,0.473347544670105,-0.9419268369674683,0.467501163482666,0.7526143193244934,-1.1205003261566162,0.777751088142395,0.9472707509994507,-1.2481352090835571,0.3396895229816437,-0.755727231502533,-0.8197436928749084,0.7191349267959595,-0.4928435981273651,-1.159972071647644,0.9258169531822205,0.01243136078119278,-1.3085405826568604,1.0737401247024536,0.3925631046295166,-1.3539490699768066,0.4587398171424866,-0.691504716873169,-0.5580133199691772,0.7051200866699219,-0.09539886564016342,-0.8830684423446655,0.4889196455478668,0.2082923799753189,-0.8856193423271179,0.32775288820266724,0.06335192173719406,-0.819118857383728,0.5653054118156433,-0.5259177684783936,-0.3457612693309784,0.7384330630302429,0.003983074799180031,-0.6355628371238708,0.5037041902542114,0.2821497917175293,-0.5771450996398926,0.37763816118240356,0.13876692950725555,-0.46386411786079407,0.6577641367912292,-0.3912820518016815,-0.17919640243053436,0.7585548162460327,0.0522899404168129,-0.3536330759525299,0.5978890061378479,0.22424501180648804,-0.33281952142715454,0.4962911903858185,0.11914268881082535,-0.26399022340774536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.014114324003458023,0.27086737751960754,-0.6115700602531433,0.19513307511806488,0.4469571113586426,-0.9026890397071838,0.4686265289783478,0.7139179706573486,-1.0561639070510864,0.766986072063446,0.9117207527160645,-1.1608473062515259,0.3271820843219757,-0.7964687943458557,-0.7819847464561462,0.7010602355003357,-0.5550962090492249,-1.0946422815322876,0.9106444120407104,-0.07392463088035583,-1.24284827709198,1.0722296237945557,0.2942982614040375,-1.2971748113632202,0.44116294384002686,-0.7334889769554138,-0.5170775055885315,0.6984311938285828,-0.2223777025938034,-0.8190446496009827,0.5050308704376221,0.09549985080957413,-0.8348878622055054,0.34779900312423706,0.004693614784628153,-0.7862148880958557,0.5512813925743103,-0.5866318345069885,-0.29813769459724426,0.7318751215934753,-0.14872393012046814,-0.5717114806175232,0.511662483215332,0.12978971004486084,-0.5278673768043518,0.3828789293766022,0.016567422077059746,-0.4299677312374115,0.6486966013908386,-0.4766567051410675,-0.12293411046266556,0.7554109692573547,-0.1041363850235939,-0.2896805703639984,0.6023146510124207,0.0783136785030365,-0.2761419415473938,0.49551618099212646,0.002013568300753832,-0.21703584492206573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.013903521932661533,0.28026053309440613,-0.614224374294281,0.21147151291370392,0.48884811997413635,-0.9131120443344116,0.49234849214553833,0.772628128528595,-1.0727757215499878,0.7937932014465332,0.9668204188346863,-1.18783438205719,0.3402131497859955,-0.7431339621543884,-0.8238072395324707,0.7214241027832031,-0.4964851140975952,-1.147391438484192,0.9386124610900879,-0.01240595243871212,-1.3034285306930542,1.0854411125183105,0.3630392253398895,-1.3612006902694702,0.4636748433113098,-0.6873134970664978,-0.5591115355491638,0.7200952172279358,-0.18753910064697266,-0.8664528727531433,0.5365990996360779,0.12411536276340485,-0.8857002854347229,0.35441505908966064,0.05877264216542244,-0.8414789438247681,0.5762494802474976,-0.5299105048179626,-0.3374796211719513,0.7552350163459778,-0.07526427507400513,-0.6059209704399109,0.537094235420227,0.20799537003040314,-0.5588758587837219,0.39019471406936646,0.11901616305112839,-0.4619593322277069,0.6681240797042847,-0.3974912762641907,-0.1606730818748474,0.7739697694778442,0.006195601541548967,-0.3273465931415558,0.6149383187294006,0.18082936108112335,-0.31455057859420776,0.49963945150375366,0.10993476212024689,-0.2571903169155121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,-0.0014337485190480947,0.24491530656814575,-0.6202861070632935,0.17431971430778503,0.40043383836746216,-0.9123334288597107,0.44472944736480713,0.6727662682533264,-1.0628257989883423,0.7432529330253601,0.8610274195671082,-1.1619106531143188,0.3105068802833557,-0.7957139611244202,-0.8050153851509094,0.6777945160865784,-0.5558136105537415,-1.1271312236785889,0.8849971890449524,-0.07570480555295944,-1.2727004289627075,1.0398612022399902,0.29291263222694397,-1.3208979368209839,0.4318793714046478,-0.7252309918403625,-0.5362091064453125,0.6721488237380981,-0.17177237570285797,-0.8442156910896301,0.4655376076698303,0.13449661433696747,-0.8496807813644409,0.30611759424209595,0.019630899652838707,-0.7900750637054443,0.544622540473938,-0.5683440566062927,-0.315265417098999,0.7064516544342041,-0.09546411037445068,-0.5986046195030212,0.47679567337036133,0.1828988641500473,-0.5513989329338074,0.34934118390083313,0.056207045912742615,-0.4473579525947571,0.6419473886489868,-0.44543537497520447,-0.13809023797512054,0.730664849281311,-0.05612238124012947,-0.3139275312423706,0.5787991285324097,0.11832720041275024,-0.30135875940322876,0.4738563597202301,0.025476710870862007,-0.2397618293762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.029879901558160782,0.29928526282310486,-0.6153260469436646,0.2241775542497635,0.5002235174179077,-0.918198823928833,0.5051107406616211,0.7575048804283142,-1.0839533805847168,0.8057634830474854,0.9373700618743896,-1.2032723426818848,0.3376370966434479,-0.7595595717430115,-0.8086338043212891,0.7288110256195068,-0.49684008955955505,-1.1307116746902466,0.9429238438606262,-0.022366225719451904,-1.2806739807128906,1.0788309574127197,0.34435611963272095,-1.33048415184021,0.441581130027771,-0.7161450386047363,-0.5405020117759705,0.7245801091194153,-0.21263107657432556,-0.8436222076416016,0.530067503452301,0.09651777148246765,-0.8556155562400818,0.33912163972854614,0.007641918025910854,-0.8019136786460876,0.5473647117614746,-0.5773882269859314,-0.3169514834880829,0.7483433485031128,-0.12024903297424316,-0.5835492014884949,0.5299479961395264,0.160005122423172,-0.5362873077392578,0.3837476670742035,0.05068096145987511,-0.43650195002555847,0.6369077563285828,-0.46830809116363525,-0.13756348192691803,0.7583931684494019,-0.06808190792798996,-0.2962479293346405,0.599230170249939,0.10713423788547516,-0.28004956245422363,0.47778424620628357,0.019359705969691277,-0.22018176317214966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.01976783014833927,0.29669472575187683,-0.6247299313545227,0.21461181342601776,0.4870033860206604,-0.9286330938339233,0.4950186014175415,0.7415561676025391,-1.0911788940429688,0.7962965369224548,0.9205162525177002,-1.207717776298523,0.3238968253135681,-0.7355786561965942,-0.8271200060844421,0.7024981379508972,-0.512523353099823,-1.1570115089416504,0.9208923578262329,-0.04532218351960182,-1.314762830734253,1.0758179426193237,0.31767892837524414,-1.3720221519470215,0.43813812732696533,-0.7038767337799072,-0.5590997338294983,0.7210299968719482,-0.21521376073360443,-0.8784494996070862,0.5217865109443665,0.1380203813314438,-0.8940000534057617,0.33101433515548706,0.0842466652393341,-0.8382613062858582,0.5476495623588562,-0.5756526589393616,-0.3365399241447449,0.7461146712303162,-0.12383446097373962,-0.6182722449302673,0.5242863893508911,0.1901530623435974,-0.5741431713104248,0.374871164560318,0.09931354224681854,-0.471922367811203,0.6383116841316223,-0.461574524641037,-0.1585511714220047,0.7544063329696655,-0.06485369056463242,-0.3285159468650818,0.6044209003448486,0.1251252144575119,-0.31680554151535034,0.4854702055454254,0.04830218106508255,-0.2581826448440552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.02530311979353428,0.269995778799057,-0.5969998836517334,0.22378380596637726,0.4564715623855591,-0.875710129737854,0.49820977449417114,0.7071817517280579,-1.0145726203918457,0.7861261367797852,0.8555572628974915,-1.1060844659805298,0.3302273452281952,-0.7586268782615662,-0.7919256687164307,0.7042432427406311,-0.5200751423835754,-1.1079096794128418,0.9109254479408264,-0.059835728257894516,-1.2604180574417114,1.0533733367919922,0.2964344322681427,-1.3151679039001465,0.4371697008609772,-0.7255699634552002,-0.5314422249794006,0.7123063206672668,-0.2462977170944214,-0.8276145458221436,0.5264203548431396,0.08046142756938934,-0.8435776233673096,0.3498534858226776,0.019760433584451675,-0.7957099080085754,0.5436445474624634,-0.5949844717979431,-0.3142603039741516,0.7368589043617249,-0.15032771229743958,-0.5785750150680542,0.5207602977752686,0.1402883380651474,-0.5369535088539124,0.38235071301460266,0.04141959547996521,-0.44210928678512573,0.6319723725318909,-0.47910958528518677,-0.1396915316581726,0.7439051270484924,-0.09251414239406586,-0.2994893193244934,0.5956937670707703,0.08155389130115509,-0.2866540551185608,0.4824906289577484,0.0021727208513766527,-0.23016995191574097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q,0.0,0.0,0.0,0.02563660405576229,0.2758124768733978,-0.6142759919166565,0.22615382075309753,0.44132670760154724,-0.8943217396736145,0.5174177885055542,0.7069902420043945,-1.0376739501953125,0.8145703673362732,0.8670780658721924,-1.130916953086853,0.3578821122646332,-0.8049058318138123,-0.7455068826675415,0.7434446811676025,-0.5775571465492249,-1.0547826290130615,0.9484509825706482,-0.09124334156513214,-1.2057329416275024,1.0967718362808228,0.2767668068408966,-1.2581287622451782,0.4627227187156677,-0.7465104460716248,-0.4781314432621002,0.740388035774231,-0.24611227214336395,-0.7884159684181213,0.5319489240646362,0.10035084187984467,-0.8224279284477234,0.34964120388031006,0.028712093830108643,-0.7760350704193115,0.5649486184120178,-0.6036334037780762,-0.25857990980148315,0.7627686262130737,-0.15933354198932648,-0.5374164581298828,0.538668155670166,0.1471671611070633,-0.5139511227607727,0.4022360146045685,0.05001767724752426,-0.4208607077598572,0.6532989740371704,-0.4833807051181793,-0.08263886719942093,0.7703526020050049,-0.10279838740825653,-0.2528647184371948,0.6249729990959167,0.08092241734266281,-0.2524455785751343,0.5138052701950073,0.0019454743014648557,-0.19676543772220612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
